timp,theta1,theta2,v1,v2,x1,,x2,y1,y2
0.081,1.56412966012823,1.5707963267948966,-0.006666666666666667,0.0,749.9966666790124,200.99999259260906,899.9966666790124,200.99999259260906
0.098,1.5507970674890008,1.5707951416755512,-0.01333259263922916,-1.1851193453320893E-6,749.9700032218797,202.9996889221036,899.9700032217743,202.9998666900054
0.102,1.5308053581804961,1.5707815204550706,-0.019991709308504624,-1.3621220480672513E-5,749.8800701668987,205.99704650353237,899.8800701504566,205.9992674545062
0.117,1.5041788739104287,1.5707147337853828,-0.026626484270067485,-6.678666968773503E-5,749.6672816972784,209.9852285576003,899.667281197972,209.99746750901377
0.133,1.470976647737177,1.5704953351620037,-0.03320222617325166,-2.1939862337916233E-4,749.2533226735634,214.9480992404106,899.2533158788663,214.99324798466284
0.149,1.431313903776004,1.5699282947852955,-0.03966274396117307,-5.67040376708286E-4,748.543213182144,220.85458744555052,898.5431566711798,220.98479223063958
0.165,1.385384988440971,1.5686832977204475,-0.04592891533503312,-0.0012449970648480517,747.4290754818031,227.65262560012712,897.4287406150374,227.9695797254334
0.181,1.3334830251742478,1.5662601355349466,-0.051901963266723174,-0.00242316218550092,745.795965542874,235.26381192413942,895.7944222681843,235.9442382796006
0.197,1.2760106443386214,1.5619691453843227,-0.05747238083562624,-0.004290990150623835,743.5296646495733,243.58021759446603,893.5238207526453,244.90427761096134
0.213,1.2134775177658241,1.55493526397741,-0.06253312657279737,-0.007033881406912538,740.5256959591968,252.46454779356617,890.5068283562231,254.84360746194062
0.228,1.1464846941323763,1.5441283442904288,-0.06699282363344779,-0.010806919686981418,736.6983517864016,261.7540332195492,886.6450163506299,265.7537564678237
0.243,1.0757012681662625,1.5284139938757668,-0.07078342596611377,-0.015714350414661897,731.9885325004775,271.26729466150937,881.8538330044805,277.62274152580324
0.259,1.001842422299522,1.5066130419934136,-0.0738588458667407,-0.021800951882353283,726.369753160037,280.8126567207843,876.0608971558257,290.4335407358868
0.275,0.9256570257714758,1.4775574093894757,-0.07618539652804615,-0.029055632603938,719.8524017448424,290.1964622143957,869.2008617844867,304.16204432853493
0.291,0.847928492077823,1.4401349076126764,-0.0777285336936528,-0.03742250177679929,712.4867450815262,299.2307018062643,861.2081352296032,318.7741946471946
0.306,0.7694873151131909,1.393321405318171,-0.07844117696463208,-0.046813502294505274,704.3650627807477,307.7401209892146,852.0089557111461,334.22182940006047
0.322,0.6912299528027505,1.336202466019992,-0.07825736231044043,-0.057118939298178975,695.6227945063522,315.56937817084565,841.5141186751644,350.43657668564697
0.337,0.6141369900416827,1.2679872433894845,-0.07709296276106782,-0.06821522263050755,686.4380135848761,322.5906595442767,829.6134005931743,367.3210581007845
0.353,0.539282982013112,1.1880164951080636,-0.07485400802857069,-0.079970748281421,677.0281300486961,328.71156584084105,816.1726228968829,384.73665049067347
0.368,0.46782992514035737,1.095766218881527,-0.07145305687275459,-0.09225027622653678,667.6425675897717,333.8823477903759,801.0344103468351,402.4871310483592
0.383,0.40099475525325257,0.9908510483278241,-0.06683516988710482,-0.10491517055370285,658.5501569621674,338.1009743618978,784.0240525680729,420.2976988798391
0.399,0.3399769766930887,0.8730401901849589,-0.06101777856016387,-0.11781085814286514,650.0198080083635,341.4143514881232,764.9626775726383,437.7893313134394
0.415,0.2858229340921024,0.7423173192302968,-0.05415404260098627,-0.13072287095466212,642.2920641441328,343.91449305205003,743.6916691996978,454.45009860327247
0.43,0.23918697917942275,0.5990468099430049,-0.04663595491267967,-0.14327050928729185,635.5369244933565,345.7296366479841,720.1152517888664,469.6106543702066
0.445,0.1999393239950343,0.4443363326488025,-0.03924765518438845,-0.15471047729420234,629.7914795857268,347.0117945747661,694.2702924332614,482.4462166903147
0.461,0.16662974231937888,0.2806257887710614,-0.03330958167565544,-0.1637105438777411,624.878957982776,347.92240347456254,666.4225097999491,492.0547499565853
0.477,0.13608136714770191,0.11219937189445175,-0.03054837517167698,-0.16842641687660967,620.3492640379172,348.6132815501869,637.1438809382976,497.67011917654156
0.493,0.10377170205245304,-0.05519040009157122,-0.032309665095248886,-0.16738977198602298,615.5378335350385,349.1930820414855,607.2634756030126,498.96469150340164
0.509,0.06527438674722572,-0.2159375410016633,-0.03849731530522732,-0.16074714091009207,609.7842065543224,349.68055752869964,577.6447130799071,496.19694896395174
0.524,0.017670270113296083,-0.3660958786294952,-0.04760411663392963,-0.1501583376278319,602.6504025857058,349.9765827258832,548.9544876556945,490.03638680909967
0.539,-0.040175492450496,-0.5035225691680164,-0.057845762563792084,-0.1374266905385212,593.97529715322,349.8789610172422,521.598211701018,481.2622076716184
0.555,-0.10812407113304148,-0.6271993731680883,-0.06794857868254547,-0.1236768040000718,583.8129723250062,349.12404277999235,495.78105229004007,470.5751895632045
0.571,-0.18532957974385153,-0.7366356620156497,-0.07720550861081005,-0.10943628884756137,572.3594280885769,347.4313358292919,471.5894817223855,458.541271970732
0.587,-0.2706104627279532,-0.8315921394035684,-0.08528088298410164,-0.09495647738791865,559.9020400256841,344.5411830790732,449.05130027783895,445.5961854161941
0.603,-0.3626570131120811,-0.912023928144943,-0.09204655038412791,-0.08043178874137465,546.7860484494737,340.24362859102814,428.17440358110423,432.0656177963367
0.618,-0.4601384890313346,-0.9781249543227795,-0.09748147591925352,-0.06610102617783645,533.3891705774636,334.39865104844523,408.97145030903505,418.1854691238864
0.634,-0.5617435942972998,-1.0304085631994608,-0.10160510526596525,-0.052283608876681285,520.1006011624021,326.9491475567696,391.4742131125987,404.11942873586986
0.65,-0.6661668958558062,-1.069798003943491,-0.1044233015585064,-0.03938944074403004,507.30345564792816,317.929430869416,375.7379301711536,389.9746424106433
0.666,-0.7720506499675995,-1.0977142497097796,-0.10588375411179334,-0.027916245766288768,495.359106389163,307.4722447161382,361.8338725830838,375.81704654504017
0.683,-0.8779061516198821,-1.1161358697638395,-0.10585550165228255,-0.018421620054059895,484.5895361330783,295.8145335010403,349.8280072229089,361.6881270404365
0.698,-0.9820672266557852,-1.1275703822103103,-0.10416107503590313,-0.011434512446470708,475.25293695082985,283.29567972353885,339.747001838529,347.6240680862277
0.713,-1.082747113927456,-1.1348537345766299,-0.10067988727167096,-0.007283352366319605,467.5126094902025,270.33556252639494,331.54174629142653,333.67531592802845
0.729,-1.17822937399406,-1.1407565735878489,-0.09548226006660392,-0.005902839011219058,461.41048680199015,257.38420367608717,325.06811025118895,319.92024413660516
0.744,-1.2671146126513493,-1.147533695966827,-0.08888523865728937,-0.006777122378978111,456.8637006203661,244.85532075354968,320.1006439634708,306.465923200392
0.759,-1.3484773743838088,-1.1566437263395875,-0.08136276173245947,-0.00911003037276056,453.691685743379,233.0738141039983,316.37303751571557,293.435961588388
0.775,-1.421861274438489,-1.1687453502056773,-0.07338390005468043,-0.012101623866089851,451.66055084943764,222.2577587754862,313.62149543400767,280.9537482467939
0.791,-1.487163563532792,-1.1838845808698795,-0.06530228909430301,-0.015139230664202283,450.5242772394797,212.53029549611932,311.61246236302145,269.12983337169385
0.806,-1.5444980005689195,-1.2017277357479523,-0.05733443703612759,-0.017843154878072916,450.05186715778257,203.94429425026928,310.1523042076744,258.0563288300993
0.822,-1.5940871238261465,-1.2217527118023037,-0.04958912325722694,-0.020024976054351402,450.0406827528584,196.50669629560358,309.0856489262909,247.80658361469247
0.837,-1.6361931183781395,-1.243378000547584,-0.04210599455199301,-0.02162528874528027,450.3206412268239,190.19747189492224,308.2892767352353,238.43740867615682
0.853,-1.6710781014324727,-1.2660404634065499,-0.03488498305433322,-0.022662462858965778,450.7536007119812,184.9829330573087,307.6655652070746,229.99197765221862
0.868,-1.6989824569301752,-1.289238813987761,-0.027904355497702597,-0.02319835058121122,451.2306897194554,180.82469508323103,307.1371129189423,222.5025204203888
0.883,-1.72011302108921,-1.3125562779624538,-0.02113056415903477,-0.02331746397469261,451.6690561462864,177.68563029197398,306.64291657772975,215.99253361032558
0.898,-1.7346363296734397,-1.3356711824781553,-0.014523308584229809,-0.023114904515701615,452.0087664186213,175.53380325710995,306.13598720746126,210.4785065068466
0.914,-1.7426745061962228,-1.3583606023475763,-0.008038176522783089,-0.022689419869420874,452.2102089089767,174.3450268121033,305.58216943721254,205.97125075152996
0.93,-1.7443028004985892,-1.3804997641340166,-0.0016282943023664424,-0.02213916178644042,452.25217865780814,174.1044156537114,304.9599511420603,202.4769325221383
0.945,-1.7395486497767683,-1.4020582643405903,0.004754150721820912,-0.021558500206573593,452.1307373017786,174.80712106399125,304.26111535484824,199.99789130374165
0.961,-1.728392748296342,-1.4230928844722908,0.01115590148042636,-0.021034620131700474,451.8588952313196,176.45826943670346,303.4921457139668,198.53331502340845
0.976,-1.7107732007505263,-1.443735581963543,0.0176195475458156,-0.02064269749125217,451.46711654578394,179.07196777582112,302.6763208710097,198.0798377897806
0.991,-1.6865945254500894,-1.464173926306958,0.024178675300436853,-0.020438344343415082,451.0045684177186,182.66906327950778,301.85638620099553,198.63213759015318
1.006,-1.655744051707575,-1.4846198696859714,0.03085047374251448,-0.02044594337901329,450.54088332380087,187.27316055062008,301.09751734644306,200.18363557509142
1.022,-1.6181188039608285,-1.5052617810311153,0.037625247746746505,-0.020641911345143853,450.16792492204985,192.90427749728693,300.4899179082696,202.72742446670335
1.037,-1.573665386590384,-1.5261954962220967,0.0444534173704445,-0.020933715190981354,450.0006173623848,199.56964162109358,300.14978518903183,206.25754839029992
1.052,-1.522432032540929,-1.547335243942584,0.05123335404945485,-0.021139747720487264,450.17539867824246,207.2518162398401,300.21667846539225,210.77065583892843
1.067,-1.4646242461810277,-1.5683171928350523,0.057807786359901456,-0.020981948892468304,450.8446444166363,215.89590830372202,300.8451053742895,216.26777801677332
1.083,-1.4006447701351508,-1.5884251409975148,0.06397947604587693,-0.02010794816246231,452.16613276818146,225.39975785878747,302.18944029631973,222.7555726911746
1.098,-1.3310933313378217,-1.6065773258648148,0.06955143879732897,-0.01815218486730006,454.288720384617,235.61211862340798,304.38473113265854,230.24611393195374
1.114,-1.2567140299552069,-1.6213970977369196,0.07437930138261495,-0.014819771872104854,457.337955291222,246.34156880718018,307.52994717219553,238.75469175468257
1.129,-1.1783078367003612,-1.631347701004926,0.07840619325484569,-0.009950603268006324,461.4059847086814,257.3733293911879,311.68088586913876,248.29617248557076
1.144,-1.096650804177914,-1.6348759733036191,0.08165703252244727,-0.0035282722986931256,466.5475226572838,268.486759969295,316.8553823734112,258.88138974043824
1.161,-1.012452629601848,-1.6305150999236284,0.0841981745760661,0.004360873379990763,472.77993695279173,279.46732383982965,323.0473323600225,270.51483134525455
1.175,-0.9263635895122043,-1.616932540102076,0.08608904008964356,0.01358255982155241,480.08389862781263,290.1117563456361,330.24351157615945,283.1937791694108
1.191,-0.839016331147427,-1.5929395136443996,0.08734725836477732,0.023993026457676477,488.4020703862866,300.2292477569929,338.43884293801,296.9080411544982
1.207,-0.7510836733038375,-1.5574857628737173,0.0879326578435895,0.03545375077068221,497.6353093017607,309.6424648494086,347.64859693896926,311.6389904819225
1.222,-0.6633380337516144,-1.5096554196788523,0.0877456395522232,0.04783034319486499,507.6374322009229,318.191184398672,357.9177106621662,327.3566075944199
1.238,-0.5767035870087122,-1.4486688496552727,0.0866344467429022,0.0609865700235796,518.2104543096748,325.7396922843785,369.32769867102945,344.0133091525144
1.254,-0.4922952287055613,-1.3738869818682913,0.08440835830315083,0.07478186778698136,529.1025296321491,332.18755121205515,382.0011424763939,361.53345206468924
1.27,-0.41143921189473076,-1.2848097003079282,0.08085601681083057,0.08907728156036307,540.0106731149965,337.4819284847438,396.10310488028796,379.79754977018285
1.285,-0.33567019966058387,-1.1810582844767534,0.07576901223414687,0.10375141583117478,550.5896940811105,341.62846348457555,411.8384008714714,398.6203807417864
1.301,-0.2666988232810002,-1.0623347763378157,0.06897137637958367,0.11872350813893774,560.4677383447985,344.6969256357048,429.44356175563956,417.7220250819425
1.316,-0.20634049594272627,-0.9283622925709586,0.06035832733827393,0.1339724837668571,569.2680894163088,346.8180835996575,449.1721210421747,436.6899834364751
1.331,-0.15638258337265437,-0.7788392448157151,0.04995791257007191,0.14952304775524347,576.6381060571813,348.16957147607764,471.2700437029414,454.9289805963655
1.347,-0.11832477157294513,-0.6135098226401376,0.03805781179970923,0.16532942217557745,582.2926711743172,348.9511681923278,495.931559449519,471.5960147275856
1.364,-0.09282821679270559,-0.4326014498059023,0.02549655478023955,0.1809083728342353,586.095756566005,349.3541831169392,523.2106538748839,485.53591412197216
